Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
9/5/2022,ID-BB,Kepulauan Bangka Belitung,0,0,8,-8,66079,1612,64415,52,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,47891.42,0,1168.31,116.83,2.44%,97.48%,0,1
9/5/2022,ID-KR,Kepulauan Riau,2,0,5,-3,70798,1886,68826,86,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,36694.31,0,977.51,97.75,2.66%,97.21%,0.33,1
9/5/2022,ID-LA,Lampung,7,1,15,-9,75318,4185,70904,229,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.77,8280.72,0.11,460.11,46.01,5.56%,94.14%,0.41,
9/5/2022,ID-MA,Maluku,1,0,5,-4,18715,295,18382,38,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.54,10132.12,0,159.71,15.97,1.58%,98.22%,1,1
9/5/2022,ID-MU,Maluku Utara,3,0,1,2,14584,334,14243,7,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,11151.53,0,255.39,25.54,2.29%,97.66%,,1
9/5/2022,ID-NB,Nusa Tenggara Barat,1,0,5,-4,36239,902,35325,12,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.19,6876.15,0,171.15,17.11,2.49%,97.48%,1,1
9/5/2022,ID-NT,Nusa Tenggara Timur,10,0,9,1,94356,1526,92722,108,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.85,17436.78,0,282,28.2,1.62%,98.27%,3.33,1
9/5/2022,ID-PA,Papua,9,0,106,-97,49833,580,48919,334,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,2.07,11481.34,0,133.63,13.36,1.16%,98.17%,1.8,1
9/5/2022,ID-PB,Papua Barat,9,0,5,4,32076,385,31580,111,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.89,28119.55,0,337.51,33.75,1.20%,98.45%,2.25,1
9/5/2022,ID-RI,Riau,25,0,21,4,152448,4452,147795,201,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,4.12,25098.04,0,732.95,73.29,2.92%,96.95%,0.86,0
9/5/2022,ID-SR,Sulawesi Barat,1,0,0,1,15596,394,15196,6,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,9997.54,0,252.57,25.26,2.53%,97.44%,,1
9/5/2022,ID-SN,Sulawesi Selatan,7,0,15,-8,144369,2484,141768,117,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.74,15314.6,0,263.5,26.35,1.72%,98.20%,1,1
9/5/2022,ID-ST,Sulawesi Tengah,5,1,1,3,61028,1733,59198,97,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.69,20648.49,0.34,586.35,58.64,2.84%,97.00%,0.28,
9/5/2022,ID-SG,Sulawesi Tenggara,2,0,0,2,25678,569,25080,29,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,9743.27,0,215.9,21.59,2.22%,97.67%,,1
9/5/2022,ID-SA,Sulawesi Utara,31,0,26,5,52487,1200,50784,503,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,11.73,19867.26,0,454.22,45.42,2.29%,96.76%,0.79,1
9/5/2022,ID-SB,Sumatera Barat,10,1,18,-9,104531,2366,101913,252,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.81,18939.37,0.18,428.68,42.87,2.26%,97.50%,0.91,
9/5/2022,ID-SS,Sumatera Selatan,12,2,35,-25,82020,3370,78245,405,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.46,9981.08,0.24,410.1,41.01,4.11%,95.40%,0.57,
9/5/2022,ID-SU,Sumatera Utara,34,0,73,-39,158437,3283,154425,729,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,2.29,10651.31,0,220.71,22.07,2.07%,97.47%,0.85,0
9/6/2022,ID-AC,Aceh,16,0,6,10,43964,2223,41653,88,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,3.05,8378.47,0,423.65,42.36,5.06%,94.74%,4,1
9/6/2022,ID-BA,Bali,77,2,97,-22,166574,4723,161223,628,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,18.26,39508.36,0.47,1120.21,112.02,2.84%,96.79%,2.03,0.67
9/6/2022,ID-BT,Banten,445,0,268,177,331975,2949,325658,3368,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,41.5,30960.96,0,275.03,27.5,0.89%,98.10%,1.51,1
9/6/2022,ID-BE,Bengkulu,0,0,0,0,29143,522,28606,15,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,14574.86,0,261.06,26.11,1.79%,98.16%,1,1
9/6/2022,ID-JK,DKI Jakarta,1387,3,1418,-34,1404184,15498,1376098,12588,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,127.88,129463.88,0.28,1428.89,142.89,1.10%,98.00%,1.4,0.75
9/6/2022,ID-YO,Daerah Istimewa Yogyakarta,32,0,21,11,224112,5923,217448,741,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,61721.58,0,1631.22,163.12,2.64%,97.03%,1.23,1
9/6/2022,ID-GO,Gorontalo,6,0,0,6,13947,487,13433,27,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.08,11812.97,0,412.48,41.25,3.49%,96.31%,,1
9/6/2022,IDN,Indonesia,3607,28,5136,-1557,6378489,157696,6182661,38132,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.6,24052.93,0.11,594.66,59.47,2.47%,96.93%,1.54,1.33
9/6/2022,ID-JA,Jambi,8,0,8,0,38597,889,37634,74,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,2.29,11048.68,0,254.48,25.45,2.30%,97.50%,8,1
9/6/2022,ID-JB,Jawa Barat,720,2,2479,-1761,1170401,15932,1140144,14325,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,15.94,25916,0.04,352.78,35.28,1.36%,97.41%,1.5,0.67
9/6/2022,ID-JT,Jawa Tengah,105,5,162,-62,635673,33472,600771,1430,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.89,17480.8,0.14,920.47,92.05,5.27%,94.51%,1.44,2.5
9/6/2022,ID-JI,Jawa Timur,396,3,318,75,599699,31743,567132,824,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.78,14815.06,0.07,784.18,78.42,5.29%,94.57%,1.91,3
9/6/2022,ID-KB,Kalimantan Barat,17,0,6,11,65527,1132,64231,164,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.13,12083.58,0,208.75,20.87,1.73%,98.02%,1.89,1
9/6/2022,ID-KS,Kalimantan Selatan,11,0,36,-25,87410,2582,84659,169,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.73,21727.3,0,641.8,64.18,2.95%,96.85%,5.5,1
9/6/2022,ID-KT,Kalimantan Tengah,23,0,30,-7,58113,1563,56331,219,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,8.95,22609.52,0,608.1,60.81,2.69%,96.93%,5.75,0
9/6/2022,ID-KI,Kalimantan Timur,40,0,41,-1,208826,5726,202773,327,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,11.26,58787.94,0,1611.96,161.2,2.74%,97.10%,0.98,0
9/6/2022,ID-KU,Kalimantan Utara,1,0,0,1,45414,860,44519,35,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,70039.34,0,1326.33,132.63,1.89%,98.03%,1,1
9/6/2022,ID-BB,Kepulauan Bangka Belitung,12,0,1,11,66091,1612,64416,63,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,8.7,47900.12,0,1168.31,116.83,2.44%,97.47%,,1
9/6/2022,ID-KR,Kepulauan Riau,20,0,10,10,70818,1886,68836,96,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.37,36704.68,0,977.51,97.75,2.66%,97.20%,10,1
9/6/2022,ID-LA,Lampung,16,1,0,15,75334,4186,70904,244,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,1.76,8282.47,0.11,460.22,46.02,5.56%,94.12%,2.29,1
9/6/2022,ID-MA,Maluku,4,0,3,1,18719,295,18385,39,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.17,10134.28,0,159.71,15.97,1.58%,98.22%,4,1
9/6/2022,ID-MU,Maluku Utara,1,0,0,1,14585,334,14243,8,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,11152.29,0,255.39,25.54,2.29%,97.66%,0.33,1
9/6/2022,ID-NB,Nusa Tenggara Barat,1,0,0,1,36240,902,35325,13,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.19,6876.34,0,171.15,17.11,2.49%,97.48%,1,1
9/6/2022,ID-NT,Nusa Tenggara Timur,7,1,12,-6,94363,1527,92734,102,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.29,17438.07,0.18,282.19,28.22,1.62%,98.27%,0.7,
9/6/2022,ID-PA,Papua,15,0,0,15,49848,580,48919,349,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,3.46,11484.79,0,133.63,13.36,1.16%,98.14%,1.67,1
9/6/2022,ID-PB,Papua Barat,18,0,21,-3,32094,385,31601,108,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,15.78,28135.33,0,337.51,33.75,1.20%,98.46%,2,1
9/6/2022,ID-RI,Riau,29,0,21,8,152477,4452,147816,209,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,4.77,25102.81,0,732.95,73.29,2.92%,96.94%,1.16,1
9/6/2022,ID-SR,Sulawesi Barat,1,0,2,-1,15597,394,15198,5,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,9998.18,0,252.57,25.26,2.53%,97.44%,1,1
9/6/2022,ID-SN,Sulawesi Selatan,18,1,9,8,144387,2485,141777,125,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.91,15316.51,0.11,263.61,26.36,1.72%,98.19%,2.57,
9/6/2022,ID-ST,Sulawesi Tengah,9,0,5,4,61037,1733,59203,101,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.05,20651.54,0,586.35,58.64,2.84%,97.00%,1.8,0
9/6/2022,ID-SG,Sulawesi Tenggara,2,0,1,1,25680,569,25081,30,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,9744.03,0,215.9,21.59,2.22%,97.67%,1,1
9/6/2022,ID-SA,Sulawesi Utara,53,4,13,36,52540,1204,50797,539,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,20.06,19887.32,1.51,455.74,45.57,2.29%,96.68%,1.71,
9/6/2022,ID-SB,Sumatera Barat,19,2,13,4,104550,2368,101926,256,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.44,18942.81,0.36,429.04,42.9,2.26%,97.49%,1.9,2
9/6/2022,ID-SS,Sumatera Selatan,35,2,37,-4,82055,3372,78282,401,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.26,9985.34,0.24,410.34,41.03,4.11%,95.40%,2.92,1
9/6/2022,ID-SU,Sumatera Utara,63,2,81,-20,158500,3285,154506,709,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.24,10655.54,0.13,220.84,22.08,2.07%,97.48%,1.85,
9/7/2022,ID-AC,Aceh,11,0,7,4,43975,2223,41660,92,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,2.1,8380.57,0,423.65,42.36,5.06%,94.74%,0.69,1
9/7/2022,ID-BA,Bali,54,2,40,12,166628,4725,161263,640,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,12.81,39521.17,0.47,1120.69,112.07,2.84%,96.78%,0.7,1
9/7/2022,ID-BT,Banten,390,0,133,257,332365,2949,325791,3625,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,36.37,30997.33,0,275.03,27.5,0.89%,98.02%,0.88,1
9/7/2022,ID-BE,Bengkulu,2,0,0,2,29145,522,28606,17,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1,14575.86,0,261.06,26.11,1.79%,98.15%,,1
9/7/2022,ID-JK,DKI Jakarta,1486,4,1322,160,1405670,15502,1377420,12748,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,137.01,129600.89,0.37,1429.26,142.93,1.10%,97.99%,1.07,1.33
9/7/2022,ID-YO,Daerah Istimewa Yogyakarta,33,0,3,30,224145,5923,217451,771,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,9.09,61730.67,0,1631.22,163.12,2.64%,97.01%,1.03,1
9/7/2022,ID-GO,Gorontalo,0,0,0,0,13947,487,13433,27,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,11812.97,0,412.48,41.25,3.49%,96.31%,0,1
9/7/2022,IDN,Indonesia,3513,21,3505,-13,6382002,157717,6186166,38119,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.25,24066.18,0.08,594.74,59.47,2.47%,96.93%,0.97,0.75
9/7/2022,ID-JA,Jambi,5,0,1,4,38602,889,37635,78,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,1.43,11050.12,0,254.48,25.45,2.30%,97.49%,0.63,1
9/7/2022,ID-JB,Jawa Barat,697,2,1212,-517,1171098,15934,1141356,13808,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,15.43,25931.44,0.04,352.82,35.28,1.36%,97.46%,0.97,1
9/7/2022,ID-JT,Jawa Tengah,102,4,208,-110,635775,33476,600979,1320,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.8,17483.6,0.11,920.58,92.06,5.27%,94.53%,0.97,0.8
9/7/2022,ID-JI,Jawa Timur,384,2,335,47,600083,31745,567467,871,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.49,14824.54,0.05,784.23,78.42,5.29%,94.56%,0.97,0.67
9/7/2022,ID-KB,Kalimantan Barat,18,0,48,-30,65545,1132,64279,134,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.32,12086.9,0,208.75,20.87,1.73%,98.07%,1.06,1
9/7/2022,ID-KS,Kalimantan Selatan,12,0,30,-18,87422,2582,84689,151,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.98,21730.28,0,641.8,64.18,2.95%,96.87%,1.09,1
9/7/2022,ID-KT,Kalimantan Tengah,22,1,22,-1,58135,1564,56353,218,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,8.56,22618.08,0.39,608.49,60.85,2.69%,96.93%,0.96,
9/7/2022,ID-KI,Kalimantan Timur,31,0,32,-1,208857,5726,202805,326,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,8.73,58796.67,0,1611.96,161.2,2.74%,97.10%,0.78,1
9/7/2022,ID-KU,Kalimantan Utara,0,0,3,-3,45414,860,44522,32,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,70039.34,0,1326.33,132.63,1.89%,98.04%,0,1
9/7/2022,ID-BB,Kepulauan Bangka Belitung,12,1,11,0,66103,1613,64427,63,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,8.7,47908.81,0.72,1169.04,116.9,2.44%,97.46%,1,
9/7/2022,ID-KR,Kepulauan Riau,13,1,6,6,70831,1887,68842,102,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,6.74,36711.41,0.52,978.02,97.8,2.66%,97.19%,0.65,
9/7/2022,ID-LA,Lampung,29,0,5,24,75363,4186,70909,268,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,3.19,8285.66,0,460.22,46.02,5.55%,94.09%,1.81,0
9/7/2022,ID-MA,Maluku,4,0,0,4,18723,295,18385,43,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.17,10136.45,0,159.71,15.97,1.58%,98.19%,1,1
9/7/2022,ID-MU,Maluku Utara,0,0,0,0,14585,334,14243,8,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,11152.29,0,255.39,25.54,2.29%,97.66%,0,1
9/7/2022,ID-NB,Nusa Tenggara Barat,0,0,2,-2,36240,902,35327,11,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,6876.34,0,171.15,17.11,2.49%,97.48%,0,1
9/7/2022,ID-NT,Nusa Tenggara Timur,9,0,7,2,94372,1527,92741,104,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.66,17439.73,0,282.19,28.22,1.62%,98.27%,1.29,0
9/7/2022,ID-PA,Papua,11,0,0,11,49859,580,48919,360,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,2.53,11487.33,0,133.63,13.36,1.16%,98.11%,0.73,1
9/7/2022,ID-PB,Papua Barat,8,0,11,-3,32102,385,31612,105,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.01,28142.34,0,337.51,33.75,1.20%,98.47%,0.44,1
9/7/2022,ID-RI,Riau,20,0,20,0,152497,4452,147836,209,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,3.29,25106.11,0,732.95,73.29,2.92%,96.94%,0.69,1
9/7/2022,ID-SR,Sulawesi Barat,0,0,2,-2,15597,394,15200,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,9998.18,0,252.57,25.26,2.53%,97.45%,0,1
9/7/2022,ID-SN,Sulawesi Selatan,14,0,8,6,144401,2485,141785,131,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,15318,0,263.61,26.36,1.72%,98.19%,0.78,0
9/7/2022,ID-ST,Sulawesi Tengah,9,0,9,0,61046,1733,59212,101,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.05,20654.58,0,586.35,58.64,2.84%,97.00%,1,1
9/7/2022,ID-SG,Sulawesi Tenggara,0,0,7,-7,25680,569,25088,23,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,9744.03,0,215.9,21.59,2.22%,97.69%,0,1
9/7/2022,ID-SA,Sulawesi Utara,34,3,34,-3,52574,1207,50831,536,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,12.87,19900.19,1.14,456.87,45.69,2.30%,96.68%,0.64,0.75
