,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Total Regencies,Total Districts,Population,Total Cases per Million,Total Deaths per Million,Growth Factor of New Cases,Growth Factor of New Deaths
4629,5/13/2022,Jawa Barat,64,1,26,37,1105949,15817,1088703,1429,Province,8,Indonesia,Asia,18,627,45161325,24488.85,350.23,1.19,0.33
4630,5/13/2022,Jawa Tengah,21,2,92,-73,627313,33270,593158,885,Province,9,Indonesia,Asia,29,576,36364072,17250.9,914.91,0.66,0.4
4631,5/13/2022,Jawa Timur,30,2,19,9,575833,31621,544196,16,Province,10,Indonesia,Asia,29,666,40479023,14225.47,781.17,0.73,2.0
4632,5/13/2022,Kalimantan Barat,0,0,0,0,64657,1128,63506,23,Province,11,Indonesia,Asia,12,174,5422814,11923.15,208.01,0.0,1.0
4633,5/13/2022,Kalimantan Selatan,2,0,0,2,84283,2535,81723,25,Province,12,Indonesia,Asia,11,153,4023049,20950.03,630.12,2.0,1.0
4634,5/13/2022,Kalimantan Tengah,9,0,1,8,56022,1537,54445,40,Province,13,Indonesia,Asia,13,136,2570289,21795.99,597.99,9.0,1.0
4635,5/13/2022,Kalimantan Timur,2,1,3,-2,206282,5712,200523,47,Province,14,Indonesia,Asia,7,103,3552191,58071.76,1608.02,0.33,1.0
4636,5/13/2022,Kalimantan Utara,1,0,0,1,45308,858,44375,75,Province,15,Indonesia,Asia,4,53,648407,69875.87,1323.24,1.0,1.0
4637,5/13/2022,Kepulauan Bangka Belitung,1,0,0,1,65600,1601,63992,7,Province,16,Indonesia,Asia,6,47,1379767,47544.26,1160.34,0.5,1.0
4638,5/13/2022,Kepulauan Riau,1,0,0,1,70171,1880,68259,32,Province,17,Indonesia,Asia,5,75,1929400,36369.34,974.4,1.0,1.0
4639,5/13/2022,Lampung,6,0,11,-5,74400,4168,70137,95,Province,18,Indonesia,Asia,13,228,9095591,8179.79,458.24,3.0,1.0
4640,5/13/2022,Maluku,0,0,0,0,18544,292,18242,10,Province,19,Indonesia,Asia,9,118,1847097,10039.54,158.09,1.0,1.0
4641,5/13/2022,Maluku Utara,2,0,0,2,14513,328,14151,34,Province,20,Indonesia,Asia,8,116,1307803,11097.24,250.8,1.0,1.0
4642,5/13/2022,Nusa Tenggara Barat,0,0,1,-1,36065,901,34997,167,Province,21,Indonesia,Asia,8,117,5270247,6843.13,170.96,1.0,1.0
4643,5/13/2022,Nusa Tenggara Timur,4,0,1,3,93802,1516,92255,31,Province,22,Indonesia,Asia,21,309,5411321,17334.4,280.15,1.0,1.0
4644,5/13/2022,Papua,2,0,0,2,48569,578,47791,200,Province,23,Indonesia,Asia,28,560,4340348,11190.12,133.17,0.67,1.0
4645,5/13/2022,Papua Barat,2,0,0,2,31375,381,30967,27,Province,24,Indonesia,Asia,12,218,1140701,27505.02,334.01,0.5,1.0
4646,5/13/2022,Riau,2,0,2,0,150816,4427,146035,354,Province,25,Indonesia,Asia,10,169,6074100,24829.36,728.83,2.0,1.0
4647,5/13/2022,Sulawesi Barat,1,0,2,-1,15548,391,15149,8,Province,26,Indonesia,Asia,6,69,1559984,9966.77,250.64,1.0,1.0
4648,5/13/2022,Sulawesi Selatan,2,0,1,1,143468,2472,140968,28,Province,27,Indonesia,Asia,21,311,9426885,15219.03,262.23,0.4,1.0
4649,5/13/2022,Sulawesi Tengah,1,0,0,1,60781,1722,59049,10,Province,28,Indonesia,Asia,12,175,2955567,20564.92,582.63,1.0,1.0
4650,5/13/2022,Sulawesi Tenggara,0,0,0,0,25584,566,25001,17,Province,29,Indonesia,Asia,15,219,2635461,9707.6,214.76,1.0,1.0
4651,5/13/2022,Sulawesi Utara,0,0,6,-6,51511,1190,50289,32,Province,30,Indonesia,Asia,11,171,2641884,19497.83,450.44,0.0,1.0
4652,5/13/2022,Sumatera Barat,2,1,22,-21,103806,2349,101408,49,Province,31,Indonesia,Asia,12,179,5519245,18808.01,425.6,0.4,1.0
4653,5/13/2022,Sumatera Selatan,0,0,0,0,80452,3343,77082,27,Province,32,Indonesia,Asia,13,241,8217551,9790.26,406.81,0.0,1.0
4654,5/13/2022,Sumatera Utara,3,1,3,-1,155030,3253,151668,109,Province,33,Indonesia,Asia,25,450,14874889,10422.26,218.69,1.5,1.0
4655,5/14/2022,Aceh,0,0,0,0,43698,2217,41481,0,Province,0,Indonesia,Asia,18,289,5247257,8327.78,422.51,1.0,1.0
4656,5/14/2022,Bali,22,0,20,2,157382,4563,152636,183,Province,1,Indonesia,Asia,8,57,4216171,37328.18,1082.26,0.85,1.0
4657,5/14/2022,Banten,23,0,118,-95,292732,2930,289551,251,Province,2,Indonesia,Asia,4,155,10722374,27301.04,273.26,0.53,1.0
